message,label
剛剛搭捷運聽到有人打嗝唱出音階，我直接笑到肩膀抽筋哈哈哈,0
幹你不要再傳那種迷因了，我快笑死在公司了主管在旁邊我都快崩潰,0
我今天看到一個阿北穿超貼的蜘蛛人裝在街上跳舞，直接跪下笑,0
好無聊喔我現在在等車等到想唱卡拉OK，有沒有人要來合音,0
昨天吃到一間店的拉麵難吃到像泡麵還加糖，我氣到笑出來哈哈哈,0
你知道你講話的聲音像哪個卡通人物嗎？像皮卡丘剛失戀那種 😆,0
剛剛我爸突然在客廳跳鬼步舞，我媽拿拖鞋要打他，家庭喜劇本人哈哈哈,0
我剛剛出門發現穿反衣服，還坐計程車才發現，靠杯我人生已經毀了,0
幹你記得以前我們一起玩躲貓貓結果你躲在垃圾桶被丟走嗎哈哈哈,0
靠杯喔我剛騎車聽音樂太大聲結果差點在路口飄移轉圈圈，超像電影場景,0
笑到肚子痛！剛才小孩問我為什麼月亮不會掉下來，我答不出來直接破功,0
我剛看到有人把安全帽當水桶在用，超級母湯畫面，笑爛我 🤣,0
幹我剛剛聽你錄音，怎麼笑聲跟豬一樣，還反覆回放三次超療癒哈哈哈,0
"媽媽：今天學校怎麼樣？有沒有發生什麼好玩的事？
孩子：老師帶我們去操場放風箏，好好玩喔！",0
"爸爸：這次考試考得怎麼樣？
孩子：我數學有進步耶，這次考了85分！
爸爸：太棒了，有努力果然有差！",0
"媽媽：你衣服怎麼都亂丟？快去收一收，不然又找不到了。
孩子：好啦～我等等去啦～",0
"爸爸：週末要不要一起去爬山？順便幫你拍幾張照片
孩子：可以啊～我想去陽明山！",0
"媽媽：天氣變冷了，早上記得穿外套喔。
孩子：我知道啦，我今天穿兩件了～",0
"爸爸：你最近怎麼都不練琴？再不練比賽要怎麼上場？
孩子：我有練啦，只是你剛好都沒聽到～",0
"媽媽：你剛剛說你肚子痛？要不要去看醫生？
孩子：應該不用啦，我剛剛喝水就好多了～",0
"爸爸：幫我倒個水好嗎？爸爸現在手忙腳亂
孩子：好啦～你都這樣叫我跑腿",0
"媽媽：吃飯囉～手機先放下！
孩子：等我一下啦～這場快打完了",0
媽～我今天會晚一點回家，社團開會延長了，別擔心喔。,0
爸我在學校附近吃晚餐，不用幫我留飯～你們先吃！,0
媽，我今天有點喉嚨痛，下課可以幫我買喉糖嗎？,0
爸，明天早上能載我去學校嗎？我書包超重QQ,0
媽咪～謝謝你早上幫我煮早餐，今天超好吃的！,0
我剛剛到補習班了，等等下課再打給你～,0
媽，今天月考考完了，我覺得數學考得還可以，應該不會太慘哈哈。,0
爸，我打球摔到膝蓋，有點破皮，但不嚴重～我自己有擦藥～,0
媽，我跟同學一起去看電影，晚上9點前會回到家喔！,0
爸，可以幫我充悠遊卡嗎？今天差點搭不了捷運XD,0
媽～明天要穿體育服，幫我找一下衣服放哪裡QQ,0
爸，我下禮拜要報名校外比賽，要簽名喔～我等一下拿給你看。,0
媽，我今天幫同學慶生所以沒吃午餐便當，別擔心不是不喜歡吃！,0
爸～你幫我看的那個相機好像特價了，可以考慮買嗎？XD,0
媽，我今天考試好像粗心寫錯了兩題，好氣喔QQ,0
爸，我今天幫你繳停車費了，在你的抽屜裡喔。,0
媽，我今天覺得心情怪怪的，有點壓力⋯晚點可以跟你聊聊嗎？,0
媽，我的手機快沒電了，等等如果沒回訊息不要擔心，我會快充一下。,0
爸～我想學吉他欸，你覺得咧？週末要不要去看看？,0
爸，我今天幫老師搬東西，他說我很有力氣哈哈哈。,0
媽，我今天在台中開完會了，剛搭高鐵回台北，回家前會先去買個便當。,0
爸，我房租今天繳了，記帳一下喔～謝謝你上次幫我墊的🙏,0
媽，我到花蓮了，飯店超美😍 晚點拍照給你們看～,0
爸，我今天加班，不用等我吃晚餐～你們自己吃喔！,0
媽，我早八的課今天老師取消了，所以我多睡了一下，不用擔心我沒起床XD,0
媽，我剛剛跟老闆開會完，壓力有點大⋯可以跟你聊聊嗎？,0
爸～下禮拜你有空嗎？想請你幫我看看車的機油要不要換。,0
爸，我剛剛幫阿嬤買藥了，晚點再送過去。,0
媽，我剛剛坐高鐵睡過頭坐到終點站⋯正在搭回台南路上（超傻眼）,0
爸，今天面試感覺還不錯，對方說下週會回覆我，有點小緊張！,0
媽，我今天幫同事帶便當，大家都說你煮的咖哩超香😂,0
爸，房東說要換水塔，可能明天中午會斷水～我會先儲水！,0
媽，我今天有點累⋯想你煮的味噌湯🥲 等回家想喝一大碗。,0
爸，我手機壞掉了⋯明天去修，今天可能聯絡不到我。,0
媽，我在國外一切都好，學校課很多但還算適應，別擔心❤️,0
爸，我換工作了！新公司在內湖，下週一報到，到時再細聊！,0
媽，謝謝你昨天聽我抱怨那麼久，有你真的差好多🥹,0
爸，我收到你寄的包裹了！零食超多哈哈哈～我室友搶著吃XD,0
媽，我昨天宿營完累炸了，今天整天在補眠😂 晚點再跟你說活動多好玩！,0
爸，我今天一早去爬山，看了日出，超美的～下次回家放給你們看影片！,0
你今天有吃早餐嗎？不要只喝一杯咖啡就出門喔。,0
昨天你阿嬤打電話來問你最近怎樣，她說很久沒看到你了。,0
晚一點有空記得打個電話回來，爸媽想聽聽你最近的事。,0
你小時候畫的那張「我要當太空人」的圖我們還收著，現在看到還是會笑。,0
天氣變冷了，衣服要多穿一點，不要感冒了。,0
媽媽今天在整理書櫃，翻到你國小的作文本，字跡好可愛。,0
上次寄給你的保健品有在吃嗎？要記得每天吃喔～,0
爸今天去銀行遇到你同學的媽媽，她說你很有出息，我們都替你開心。,0
如果工作壓力大就多休息一下，不用太逼自己。,0
你房間那隻舊娃娃我幫你洗好了，還留著，丟不下去,0
我今天煮了你最愛的紅燒牛肉，下次回來煮給你吃。,0
最近在忙嗎？有空想來吃火鍋嗎？你最喜歡那間還開著喔。,0
爸剛剛看到你小時候的照片，真的好懷念那時候啊。,0
我今天去菜市場看到你以前最愛吃的麻糬，結果不小心買太多，笑死我自己。,0
有空幫你妹妹看看報告，她說你比較懂電腦的東西。,0
還記得你高三那天睡過頭，我載你衝進考場的事嗎？現在想想還真是刺激。,0
出門在外一定要注意安全，不要太晚回家。,0
最近怎麼都不回家？家裡有點安靜過頭了，我和你爸都想你。,0
你說的那份履歷我幫你看過了，寫得很好，加油！,0
爸買了一把你以前練吉他的型號，你下次回來可以一起彈。,0
最近怎麼都不更新社群動態？讓我們也知道你過得好不好嘛～,0
天氣這幾天變化大，你小時候一變天就過敏，現在還會嗎？,0
今天去菜市場遇到你國中老師，他還問起你呢。,0
想起你第一次自己搭飛機那天，媽媽其實超緊張的，還偷哭了一下。,0
記得喝水，不要一整天只顧著打報告忘了吃飯。,0
這幾天你弟妹都在問你什麼時候回來，他們超想你。,0
爸媽在家都很好，不用擔心我們，自己要顧好身體喔。,0
我們今天看了一部很催淚的電影，媽媽看到哭，爸在旁邊偷笑我。,0
你弟弟最近學你以前的樣子學畫畫，真的超可愛。,0
今天去修車時老闆說他兒子也去你那個學校，他好像有聽過你。,0
週末如果不忙回來吃個飯吧，我們都很想你。,0
有空我們全家一起去爬山吧，上次去陽明山你說很放鬆。,0
最近房間有整理嗎？照片看起來還是一樣亂喔～,0
以前你說最怕我碎念，現在你應該有點想聽了吧？,0
看到新聞有地震，記得準備好緊急包，安全第一。,0
爸爸煮了一桌菜等你來，說是慶祝你升職，你不回來我們就開吃囉～,0
爸媽很為你現在的努力感到驕傲，真的辛苦你了。,0
這禮拜你表妹結婚，你要不要一起去？她說想見你很久了。,0
那筆學費我們已經幫你處理好了，安心讀書就好。,0
我們知道你在外面很努力，也許沒辦法常常見面，但我們一直都在。,0
老師，我上週生病沒來，請問可以補交報告嗎？,0
你這次進步很多，老師有看到你的努力，加油！,0
報告寫得不錯，下次可以再加強一下資料整理部分。,0
老師，我有一題數學題想問您，週五下課後可以找您嗎？,0
有什麼不懂的地方，隨時可以來問我，不用客氣。,0
不要怕錯，學習本來就要不斷嘗試與修正。,0
老師，謝謝您昨天的鼓勵，我真的覺得好多了。,0
你的創意很好，希望你繼續保持這樣的想法。,0
下週要小考，記得複習課本第七章內容喔！,0
老師，不好意思，我今天身體不舒服，可能要請假。,0
今天的討論你表現得很主動，很棒！,0
作文的表達越來越清楚了，再多練習會更流暢。,0
老師，上次您講的那段歷史故事我很有興趣，有推薦的書嗎？,0
記得按時交作業，拖太久會影響成績。,0
你的態度很認真，老師真的很欣賞你。,0
老師，這次小考考不好，可以請您幫我看錯在哪裡嗎？,0
上次你說想練演講，下週有機會讓你上台試試看,0
這次分組報告你是組長，要帶好團隊一起完成喔。,0
老師，您上課講的例子我真的印象深刻，謝謝！,0
遇到壓力不要自己悶著，有需要老師會在。,0
你最近上課常遲到，要調整作息了，加油！,0
老師，期末報告的題目我還不太確定方向，可以問您意見嗎？,0
這題大家都不太會，我下課後再開一次補充講解。,0
謝謝你幫忙擦黑板，老師很感激。,0
老師，我打算參加作文比賽，能幫我看一下草稿嗎？,0
老師知道你很努力，結果不是唯一重要的。,0
放假也記得要閱讀，讓自己保持學習的節奏。,0
老師，今天的課有點難，我想再複習一次筆記。,0
你有沒有想過把興趣當成未來發展方向？,0
成績只是參考，更重要的是學到什麼。,0
老師，謝謝您總是耐心教我們，我會更努力的！,0
老師我上週生病沒來請問可以補交報告嗎,0
老師我有一題數學題想問您週五下課後可以找您嗎,0
老師，我週五可能會請假，可以先拿講義嗎？,0
老師謝謝您昨天的鼓勵我真的覺得好多了,0
老師不好意思我今天身體不舒服可能要請假,0
老師，報告我晚一天交可以嗎？我還在修改細節。,0
老師上次您講的那段歷史故事我很有興趣有推薦的書嗎,0
老師這次小考考不好可以請您幫我看錯在哪裡嗎,0
老師，能不能幫我推薦一下課外閱讀？想增強寫作能力。,0
老師您上課講的例子我真的印象深刻謝謝,0
老師期末報告的題目我還不太確定方向可以問您意見嗎,0
老師，我有一點不懂的地方，能再解釋一次嗎？,0
老師我打算參加作文比賽能幫我看一下草稿嗎,0
老師今天的課有點難我想再複習一次筆記,0
老師，聽說您也喜歡攝影，下次可以分享作品嗎？,0
老師謝謝您總是耐心教我們我會更努力的,0
老師我週五可能會請假可以先拿講義嗎,0
老師，我很感謝您一直以來對我的鼓勵。,0
老師報告我晚一天交可以嗎我還在修改細節,0
老師能不能幫我推薦一下課外閱讀想增強寫作能力,0
老師，這學期真的學到很多，謝謝您的用心。,0
老師我有一點不懂的地方能再解釋一次嗎,0
老師聽說您也喜歡攝影下次可以分享作品嗎,0
老師，我想請教一下關於大學科系的建議。,0
老師我很感謝您一直以來對我的鼓勵,0
老師這學期真的學到很多謝謝您的用心,0
